videos,word
Y_video_0_y_aug_20.mp4,y
Y_video_2_y_aug_21.mp4,y
Y_video_1_y_aug_22.mp4,y
Y • ASL Dictionary_y_aug_23.mp4,y
Y • ASL Dictionary_y_aug_24.mp4,y
Y • ASL Dictionary_y_aug_25.mp4,y
Y_video_1_y_aug_26.mp4,y
Y_y_aug_27.mp4,y
Y • ASL Dictionary_y_aug_28.mp4,y
Y_y_aug_29.mp4,y
Y_video_2_y_aug_30.mp4,y
Y_video_1_y_aug_31.mp4,y
Y_y_aug_32.mp4,y
Y_video_2_y_aug_33.mp4,y
Y • ASL Dictionary_y_aug_34.mp4,y
Y_video_0_y_aug_35.mp4,y
Y_y_aug_36.mp4,y
Y_video_0_y_aug_37.mp4,y
Y_video_0_y_aug_38.mp4,y
Y_y_aug_39.mp4,y
Y_y_aug_40.mp4,y
Y • ASL Dictionary_y_aug_41.mp4,y
Y • ASL Dictionary_y_aug_42.mp4,y
Y • ASL Dictionary_y_aug_43.mp4,y
Y_y_aug_44.mp4,y
me_video_0.mp4,me
me_3.mp4,me
me_video_2.mp4,me
me_4.mp4,me
me_video_3.mp4,me
me_video_1.mp4,me
me_6.mp4,me
me_1.mp4,me
4372505087382914-ME.mp4,me
2576140497310784-ME.mp4,me
4545746926162382-ME.mp4,me
6882259554153813-seedME.mp4,me
5289028229164205-ME.mp4,me
35429744496101856-ME.mp4,me
8941049731507169-ME.mp4,me
7378759651365803-ME.mp4,me
8334054758517455-ME.mp4,me
6421087005073287-ME.mp4,me
6411588958209695-ME.mp4,me
11091344459201657-ME.mp4,me
08622704664772152-ME.mp4,me
5724078705072562-ME.mp4,me
31080382328753453-ME.mp4,me
5968816675394137-ME.mp4,me
03554605558492718-ME.mp4,me
5691724461344478-ME.mp4,me
16214681742267878-ME.mp4,me
9101168111350384-ME.mp4,me
6366246076484883-ME.mp4,me
5706413352425115-ME.mp4,me
7227128162421703-ME.mp4,me
4318620777117368-ME.mp4,me
5834482146577376-ME.mp4,me
0035172227152260316-ME.mp4,me
5400816124395869-ME.mp4,me
1506254664622797-ME.mp4,me
34076966817997323-ME.mp4,me
22192344699736766-ME.mp4,me
059398641585320267-ME.mp4,me
how_20241119_173205.mp4,how
how_20241119_172645.mp4,how
how_20241119_172645_1.mp4,how
how_20241119_172645_2.mp4,how
how_20241119_172645_3.mp4,how
how_20241119_172645_4.mp4,how
how_20241119_172645_5.mp4,how
how_20241119_172645_6.mp4,how
how_20241119_172645_7.mp4,how
how_20241119_172645_8.mp4,how
how_20241119_172645_9.mp4,how
how_20241119_172645_10.mp4,how
how_20241119_172645_11.mp4,how
how_20241119_172645_12.mp4,how
how_20241119_172645_13.mp4,how
how_20241119_172645_14.mp4,how
how_20241119_172645_15.mp4,how
how_20241119_172645_16.mp4,how
how_20241119_172645_17.mp4,how
how_20241119_172645_18.mp4,how
how_20241119_172645_19.mp4,how
how_20241119_172645_20.mp4,how
how_20241119_172645_21.mp4,how
how_20241119_172645_22.mp4,how
how_20241119_172645_23.mp4,how
how_20241119_172645_24.mp4,how
how_20241119_172645_25.mp4,how
how_20241119_172645_26.mp4,how
how_20241119_172645_27.mp4,how
how_20241119_172645_28.mp4,how
how_20241119_172645_29.mp4,how
how_20241119_172645_30.mp4,how
how_20241119_172645_31.mp4,how
how_20241119_172645_32.mp4,how
how_20241119_172645_33.mp4,how
how_20241119_172645_34.mp4,how
how_20241119_172645_35.mp4,how
how_20241119_172645_36.mp4,how
how_20241119_172645_37.mp4,how
how_20241119_172645_38.mp4,how
how_20241119_172645_39.mp4,how
how_20241119_172645_40.mp4,how
how_20241119_172645_41.mp4,how
how_20241119_172645_42.mp4,how
how_20241119_172645_43.mp4,how
how_20241119_172645_44.mp4,how
how_20241119_172645_45.mp4,how
how_20241119_172645_46.mp4,how
how_20241119_172645_47.mp4,how
how_20241119_172645_48.mp4,how
how_20241119_172645_49.mp4,how
how_20241119_172645_50.mp4,how
how_20241119_172645_51.mp4,how
how_20241119_172645_52.mp4,how
how_20241119_172645_53.mp4,how
how_20241119_172645_54.mp4,how
how_20241119_172645_55.mp4,how
how_20241119_172645_56.mp4,how
how_20241119_172645_57.mp4,how
how_20241119_172645_58.mp4,how
how_20241119_172645_59.mp4,how
how_20241119_172645_60.mp4,how
how_20241119_172645_61.mp4,how
how_20241119_172645_62.mp4,how
how_20241119_172645_63.mp4,how
how_20241119_172645_64.mp4,how
how_20241119_172645_65.mp4,how
how_20241119_172645_66.mp4,how
how_20241119_172645_67.mp4,how
how_20241119_172645_68.mp4,how
how_20241119_172645_69.mp4,how
how_20241119_172645_70.mp4,how
how_20241119_172645_71.mp4,how
how_20241119_172645_72.mp4,how
how_20241119_172645_73.mp4,how
how_20241119_172645_74.mp4,how
how_20241119_172645_75.mp4,how
how_20241119_172645_76.mp4,how
how_20241119_172645_77.mp4,how
how_20241119_172645_78.mp4,how
how_20241119_172645_79.mp4,how
how_20241119_172645_80.mp4,how
how_20241119_172645_81.mp4,how
how_20241119_172645_82.mp4,how
how_20241119_172645_83.mp4,how
how_20241119_172645_84.mp4,how
you_3.mp4,you
you_video_2.mp4,you
you_video_4.mp4,you
you_13.mp4,you
you.mp4,you
you_7.mp4,you
you_14.mp4,you
you_video_0.mp4,you
you_11.mp4,you
you_video_1.mp4,you
you_12.mp4,you
you_15.mp4,you
you_1.mp4,you
you_video_6.mp4,you
you_video_3.mp4,you
you_video_5.mp4,you
298155207775465-YOU.mp4,you
4091388061019394-YOU.mp4,you
6229294436435182-YOU.mp4,you
6198968659630029-YOU.mp4,you
548210838440605-YOU.mp4,you
9739021665350334-YOU.mp4,you
7807683495721192-YOU.mp4,you
6298308396800849-YOU.mp4,you
14637905185166056-YOU.mp4,you
03323585576449206-YOU.mp4,you
08882787638193945-YOU.mp4,you
4615046990058205-YOU.mp4,you
2775935043696396-YOU.mp4,you
35038040842137197-YOU.mp4,you
5547769757240029-YOU.mp4,you
17987836792170242-YOU.mp4,you
7900211756909432-YOU.mp4,you
6515372118413638-YOU.mp4,you
677386009297865-YOU.mp4,you
15737752814991346-YOU.mp4,you
9902995590504236-YOU.mp4,you
7924736335453846-YOU.mp4,you
6436088371555648-YOU.mp4,you
7590157290604365-YOU.mp4,you
2585581282288061-YOU.mp4,you
3273120364218567-YOU.mp4,you
01653635897919692-YOU.mp4,you
19643383002170656-YOU.mp4,you
5521129539800975-YOU.mp4,you
24903533651693976-seedYOU.mp4,you
39734251970462897-YOU.mp4,you
like_video_10.mp4,like
like_video_4.mp4,like
like_video_9.mp4,like
like_video_7.mp4,like
like_1.mp4,like
like_7.mp4,like
like_video_3.mp4,like
like_video_0.mp4,like
like_video_1.mp4,like
like_video_8.mp4,like
like_13.mp4,like
like_8.mp4,like
like_9.mp4,like
like_video_11.mp4,like
like_12.mp4,like
like_video_12.mp4,like
like_4.mp4,like
like_video_6.mp4,like
like_6.mp4,like
like_5.mp4,like
like_0.mp4,like
like_video_5.mp4,like
like_video_2.mp4,like
06793339114876251-LIKE.mp4,like
6263439546385057-seedLIKE.mp4,like
14992936899376108-LIKE.mp4,like
30651763223309914-LIKE.mp4,like
23961420213829476-LIKE.mp4,like
48852938778695965-LIKE.mp4,like
05351672702445809-LIKE.mp4,like
8273164081850686-LIKE.mp4,like
7341162668077774-LIKE.mp4,like
6108042704274992-LIKE.mp4,like
8311673208101575-LIKE.mp4,like
754822541664977-LIKE.mp4,like
6630595446275149-LIKE.mp4,like
8940965995167087-LIKE.mp4,like
2935343968735329-LIKE.mp4,like
7707078264255762-LIKE.mp4,like
07790071532440357-LIKE.mp4,like
7921297303573938-LIKE.mp4,like
4726973530309644-LIKE.mp4,like
5814218831348728-LIKE.mp4,like
6408927707140595-LIKE.mp4,like
618705132779968-LIKE.mp4,like
16373316542801275-LIKE.mp4,like
11163894424136789-LIKE.mp4,like
9890231765881607-LIKE.mp4,like
5534005644089397-LIKE.mp4,like
8042345903835753-LIKE.mp4,like
3221250728567113-LIKE.mp4,like
9359906689689883-LIKE.mp4,like
030195387372940363-LIKE.mp4,like
meet_video_11.mp4,meet
meet_video_8.mp4,meet
meet_video_7.mp4,meet
meet_video_10.mp4,meet
meet_video_2.mp4,meet
meet_12.mp4,meet
meet_3.mp4,meet
meet_11.mp4,meet
meet_video_6.mp4,meet
meet_18.mp4,meet
meet_video_5.mp4,meet
meet_video_9.mp4,meet
meet_10.mp4,meet
meet_4.mp4,meet
meet_video_1.mp4,meet
meet_video_0.mp4,meet
meet_9.mp4,meet
meet_video_4.mp4,meet
meet_video_3.mp4,meet
meet_8.mp4,meet
meet_5.mp4,meet
4198989244504012-MEET.mp4,meet
11309810402342868-MEET.mp4,meet
7888326089465008-seedMEET.mp4,meet
9153158186254158-MEET.mp4,meet
808562905847142-MEET.mp4,meet
5689772662149204-MEET.mp4,meet
7028648491429732-MEET.mp4,meet
30597814036926896-MEET.mp4,meet
3524154735446883-MEET.mp4,meet
07944448274658145-MEET.mp4,meet
6154231483690991-MEET.mp4,meet
1359379149172253-MEET.mp4,meet
9138141046234951-MEET.mp4,meet
22889612387878833-MEET.mp4,meet
39975511392681784-MEET.mp4,meet
6774132762487692-MEET.mp4,meet
6851909585608895-MEET.mp4,meet
17842874277547338-MEET.mp4,meet
8732438708155559-MEET.mp4,meet
8233596431400674-MEET.mp4,meet
4598283383723205-MEET.mp4,meet
9601350078796431-MEET.mp4,meet
2187365398138117-MEET.mp4,meet
41405801734964043-MEET.mp4,meet
390260229135035-MEET.mp4,meet
09480001149764816-MEET.mp4,meet
8714046496417054-MEET.mp4,meet
09675797053636837-MEET.mp4,meet
5943277944798868-MEET.mp4,meet
nice_11.mp4,nice
nice_10.mp4,nice
nice_15.mp4,nice
nice_13.mp4,nice
nice_9.mp4,nice
nice.mp4,nice
snog_video_0.mp4,nice
nice_12.mp4,nice
8462169466967213-NICE.mp4,nice
49809048156268143-seedNICE.mp4,nice
9764184398445344-NICE.mp4,nice
3403190474327509-NICE.mp4,nice
9358863675192239-NICE.mp4,nice
8565239257906878-NICE.mp4,nice
2575780253377702-NICE.mp4,nice
1657926220154422-NICE.mp4,nice
8088387924719447-NICE.mp4,nice
21468254804850995-NICE.mp4,nice
3906677928425868-NICE.mp4,nice
18199086230023087-NICE.mp4,nice
01000957264570923-NICE.mp4,nice
7837116050277355-NICE.mp4,nice
14154575310664197-NICE.mp4,nice
2688805696203531-NICE.mp4,nice
3597949009905055-NICE.mp4,nice
16750959153005218-NICE.mp4,nice
25236629084275086-NICE.mp4,nice
27635278362144855-NICE.mp4,nice
9929708042498271-NICE.mp4,nice
9280199027277918-NICE.mp4,nice
6806854589294902-NICE.mp4,nice
9367720401200101-NICE.mp4,nice
7982091793389081-NICE.mp4,nice
7042507210235693-NICE.mp4,nice
9170402935558137-NICE.mp4,nice
48644253199320775-NICE.mp4,nice
6859083410479805-NICE.mp4,nice
0932147242090886-NICE.mp4,nice
0821957813610188-NICE.mp4,nice
sign_video_14.mp4,sign
sign_video_3.mp4,sign
sign_17.mp4,sign
sign_video_16.mp4,sign
sign_9.mp4,sign
sign_video_2.mp4,sign
sign_video_1.mp4,sign
sign_video_11.mp4,sign
sign_7.mp4,sign
sign_1.mp4,sign
sign_video_15.mp4,sign
sign_2.mp4,sign
sign_16.mp4,sign
sign_video_8.mp4,sign
sign_video_4.mp4,sign
sign_video_12.mp4,sign
sign_26.mp4,sign
sign_video_17.mp4,sign
sign_video_10.mp4,sign
sign_video_5.mp4,sign
sign_video_9.mp4,sign
sign_28.mp4,sign
sign_27.mp4,sign
sign_video_0.mp4,sign
sign_video_7.mp4,sign
sign_video_6.mp4,sign
sign_video_13.mp4,sign
6196751357683004-SIGN.mp4,sign
4696967344578724-SIGN.mp4,sign
742342157322158-SIGN.mp4,sign
1656110224741969-SIGN.mp4,sign
9456480662629465-SIGN.mp4,sign
0328053814877749-SIGN.mp4,sign
2522962355824774-SIGN.mp4,sign
3839299659641129-SIGN.mp4,sign
5691074786328454-seedSIGN.mp4,sign
23118704675352353-SIGN.mp4,sign
9303259452994823-SIGN.mp4,sign
49076408258980875-SIGN.mp4,sign
9430816472530015-SIGN.mp4,sign
9392506529887468-SIGN.mp4,sign
05227033977936646-SIGN.mp4,sign
2915003707924726-SIGN.mp4,sign
21403791953028373-SIGN.mp4,sign
9082211785363523-SIGN.mp4,sign
9039030666503207-SIGN.mp4,sign
4847160098743586-SIGN.mp4,sign
8877340171713295-SIGN.mp4,sign
2386452559431056-SIGN.mp4,sign
10154165727018061-SIGN.mp4,sign
3088357363430003-SIGN.mp4,sign
24023419615255004-SIGN.mp4,sign
8936148680464566-SIGN.mp4,sign
48210177619225436-SIGN.mp4,sign
3925269953820827-SIGN.mp4,sign
06057478837138319-SIGN.mp4,sign
01970799737038642-SIGN.mp4,sign
22883455904103656-SIGN.mp4,sign
hello_video_7.mp4,hello
hello_10.mp4,hello
hello_11.mp4,hello
hello_video_3.mp4,hello
hello_video_5.mp4,hello
hello_video_0.mp4,hello
hello_video_6.mp4,hello
hello_12.mp4,hello
hello_14.mp4,hello
hello.mp4,hello
hello_video_1.mp4,hello
hello_video_8.mp4,hello
hello_video_4.mp4,hello
hello_video_2.mp4,hello
8364377695946923-HELLO.mp4,hello
11225598264242453-HELLO.mp4,hello
9042145214602195-HELLO.mp4,hello
05614933522741539-HELLO.mp4,hello
7027473793210652-HELLO.mp4,hello
0022932153577568393-HELLO.mp4,hello
3283413810240037-HELLO.mp4,hello
7472491282176557-HELLO.mp4,hello
9008261925178431-HELLO.mp4,hello
16501735528077632-HELLO.mp4,hello
16493550450776628-HELLO.mp4,hello
020030442376253177-HELLO.mp4,hello
7648996670040624-HELLO.mp4,hello
9203138462369036-HELLO.mp4,hello
25802117645943423-HELLO.mp4,hello
7076961883712545-HELLO.mp4,hello
6448349493816601-HELLO.mp4,hello
1340650432799635-HELLO.mp4,hello
5911924789322505-HELLO.mp4,hello
8486809407942575-HELLO.mp4,hello
5339916560192981-HELLO.mp4,hello
7597723277213178-HELLO.mp4,hello
180739946524912-seedHELLO.mp4,hello
1789715889624135-HELLO.mp4,hello
7613696736100914-HELLO.mp4,hello
9441415075906014-HELLO.mp4,hello
8841964348021558-HELLO.mp4,hello
5254351100197965-HELLO.mp4,hello
20675411351630046-HELLO.mp4,hello
0755679379568106-HELLO.mp4,hello
081380748015633-HELLO.mp4,hello
5018242902938022-HELLO.mp4,hello
learn_16.mp4,learn
learn_9.mp4,learn
discant_video_0.mp4,learn
learn_7.mp4,learn
learn.mp4,learn
learn_10.mp4,learn
learn_17.mp4,learn
learn_3.mp4,learn
learn_15.mp4,learn
learn_14.mp4,learn
003104967374903289-LEARN.mp4,learn
30110588558485074-LEARN.mp4,learn
22509831535531588-LEARN.mp4,learn
90115254687291-LEARN.mp4,learn
9349267580836926-LEARN.mp4,learn
6126553469796956-LEARN.mp4,learn
6919715917732598-LEARN.mp4,learn
2940604270213145-LEARN.mp4,learn
16584929726965836-LEARN.mp4,learn
6871798036853238-seedLEARN.mp4,learn
2999644167275095-LEARN.mp4,learn
7373699847035962-LEARN.mp4,learn
2918614747304418-LEARN.mp4,learn
6433677117622094-LEARN.mp4,learn
8356772257248806-LEARN.mp4,learn
3587550824558683-LEARN.mp4,learn
8354334844320983-LEARN.mp4,learn
051881466201948445-LEARN.mp4,learn
35455702192899774-LEARN.mp4,learn
8926064053121483-LEARN.mp4,learn
4444322995832739-LEARN.mp4,learn
42853167798970104-LEARN.mp4,learn
9964669701367461-LEARN.mp4,learn
02289895371863082-LEARN.mp4,learn
6102529420840566-LEARN.mp4,learn
12197065576307575-LEARN.mp4,learn
16786202092656866-LEARN.mp4,learn
6755549258971778-LEARN.mp4,learn
20965467088651524-LEARN.mp4,learn
21972136101865503-LEARN.mp4,learn
5457979445491012-LEARN.mp4,learn
